@relation whatever

@attribute stopWordsProportion numeric
@attribute numWords numeric
@attribute positiveWordProportion numeric
@attribute negativeWordProportion numeric
@attribute numNouns numeric
@attribute numAdjectives numeric
@attribute numVerbs numeric
@attribute class { pos , neg } 


@data
53 , 115 , 0 , 2 , 4 , 11 , 7 , pos 
51 , 121 , 3 , 3 , 5 , 11 , 7 , pos 
50 , 260 , 2 , 1 , 14 , 19 , 18 , pos 
51 , 147 , 1 , 5 , 3 , 8 , 12 , pos 
45 , 40 , 5 , 5 , 3 , 6 , 2 , pos 
41 , 285 , 3 , 2 , 35 , 26 , 30 , pos 
54 , 543 , 2 , 2 , 14 , 25 , 34 , pos 
39 , 764 , 1 , 3 , 83 , 65 , 55 , pos 
47 , 458 , 2 , 3 , 17 , 37 , 33 , pos 
54 , 263 , 3 , 3 , 11 , 16 , 17 , pos 
67 , 135 , 1 , 0 , 4 , 3 , 4 , pos 
44 , 120 , 0 , 0 , 29 , 3 , 6 , pos 
52 , 191 , 3 , 3 , 9 , 10 , 8 , pos 
48 , 143 , 2 , 2 , 6 , 13 , 7 , pos 
48 , 296 , 2 , 3 , 15 , 17 , 14 , pos 
40 , 201 , 0 , 5 , 16 , 13 , 8 , pos 
54 , 82 , 3 , 2 , 0 , 7 , 6 , pos 
43 , 44 , 6 , 4 , 4 , 5 , 5 , pos 
38 , 138 , 0 , 2 , 21 , 6 , 9 , pos 
57 , 471 , 3 , 2 , 14 , 37 , 22 , pos 
56 , 887 , 1 , 4 , 14 , 54 , 61 , pos 
43 , 116 , 0 , 1 , 4 , 4 , 8 , pos 
54 , 148 , 2 , 2 , 6 , 5 , 10 , pos 
51 , 186 , 2 , 4 , 1 , 16 , 10 , pos 
52 , 109 , 1 , 5 , 5 , 14 , 5 , pos 
57 , 528 , 0 , 3 , 11 , 20 , 39 , pos 
46 , 108 , 7 , 3 , 6 , 13 , 6 , pos 
41 , 236 , 2 , 8 , 11 , 28 , 22 , pos 
38 , 112 , 3 , 9 , 7 , 7 , 18 , pos 
50 , 219 , 2 , 4 , 3 , 12 , 16 , pos 
51 , 200 , 3 , 5 , 1 , 14 , 12 , pos 
51 , 300 , 3 , 3 , 25 , 18 , 21 , pos 
44 , 492 , 4 , 4 , 50 , 36 , 34 , pos 
57 , 466 , 1 , 3 , 12 , 28 , 19 , pos 
55 , 466 , 1 , 2 , 6 , 24 , 25 , pos 
53 , 217 , 3 , 2 , 4 , 14 , 13 , pos 
56 , 427 , 2 , 4 , 19 , 21 , 30 , pos 
55 , 226 , 3 , 3 , 12 , 7 , 19 , pos 
46 , 41 , 2 , 4 , 1 , 5 , 2 , pos 
41 , 67 , 5 , 2 , 3 , 9 , 3 , pos 
54 , 101 , 0 , 2 , 5 , 3 , 2 , pos 
45 , 70 , 2 , 8 , 7 , 6 , 6 , pos 
48 , 82 , 1 , 3 , 3 , 2 , 3 , pos 
55 , 29 , 6 , 0 , 0 , 4 , 2 , pos 
54 , 138 , 3 , 2 , 11 , 7 , 8 , pos 
44 , 188 , 3 , 1 , 19 , 12 , 14 , pos 
45 , 204 , 3 , 2 , 18 , 18 , 13 , pos 
46 , 510 , 2 , 3 , 53 , 23 , 42 , pos 
44 , 123 , 3 , 1 , 6 , 13 , 9 , pos 
46 , 220 , 3 , 5 , 18 , 20 , 13 , pos 
42 , 270 , 3 , 4 , 36 , 21 , 12 , pos 
49 , 79 , 3 , 5 , 5 , 6 , 4 , pos 
55 , 155 , 3 , 3 , 13 , 8 , 4 , pos 
48 , 206 , 1 , 2 , 5 , 15 , 16 , pos 
42 , 115 , 0 , 2 , 15 , 7 , 9 , pos 
43 , 149 , 0 , 0 , 18 , 10 , 7 , pos 
55 , 273 , 1 , 2 , 18 , 14 , 13 , pos 
40 , 89 , 2 , 4 , 6 , 8 , 4 , pos 
49 , 556 , 3 , 3 , 18 , 44 , 40 , pos 
46 , 891 , 1 , 4 , 19 , 65 , 75 , pos 
51 , 177 , 1 , 3 , 4 , 14 , 12 , pos 
45 , 258 , 0 , 3 , 35 , 11 , 16 , pos 
42 , 177 , 2 , 5 , 12 , 17 , 14 , pos 
31 , 107 , 0 , 2 , 14 , 9 , 10 , pos 
37 , 270 , 2 , 1 , 50 , 16 , 16 , pos 
54 , 144 , 0 , 2 , 8 , 8 , 10 , pos 
50 , 186 , 0 , 2 , 18 , 7 , 8 , pos 
38 , 214 , 2 , 3 , 26 , 19 , 12 , pos 
42 , 179 , 1 , 7 , 13 , 21 , 8 , pos 
49 , 411 , 3 , 2 , 33 , 31 , 30 , pos 
46 , 124 , 4 , 3 , 8 , 8 , 14 , pos 
49 , 630 , 2 , 3 , 59 , 28 , 47 , pos 
51 , 510 , 3 , 3 , 65 , 28 , 22 , pos 
53 , 160 , 3 , 2 , 6 , 15 , 9 , pos 
40 , 753 , 2 , 2 , 123 , 41 , 69 , pos 
48 , 50 , 0 , 4 , 4 , 2 , 1 , pos 
44 , 261 , 1 , 2 , 44 , 18 , 11 , pos 
50 , 124 , 4 , 4 , 4 , 12 , 8 , pos 
42 , 747 , 3 , 4 , 74 , 54 , 70 , pos 
50 , 148 , 2 , 3 , 7 , 9 , 8 , pos 
47 , 123 , 2 , 3 , 8 , 8 , 7 , pos 
54 , 195 , 6 , 5 , 6 , 14 , 12 , pos 
41 , 113 , 2 , 4 , 32 , 8 , 3 , pos 
33 , 262 , 2 , 3 , 80 , 24 , 12 , pos 
36 , 119 , 3 , 5 , 27 , 14 , 4 , pos 
46 , 328 , 1 , 3 , 27 , 15 , 28 , pos 
52 , 288 , 2 , 6 , 27 , 25 , 18 , pos 
49 , 186 , 2 , 2 , 11 , 11 , 18 , pos 
50 , 570 , 3 , 2 , 39 , 44 , 27 , pos 
54 , 144 , 2 , 0 , 22 , 5 , 6 , pos 
41 , 218 , 1 , 2 , 46 , 8 , 17 , pos 
49 , 132 , 2 , 4 , 8 , 9 , 7 , pos 
47 , 131 , 2 , 5 , 14 , 14 , 3 , pos 
54 , 146 , 3 , 4 , 6 , 8 , 11 , pos 
41 , 146 , 2 , 4 , 14 , 7 , 10 , pos 
55 , 56 , 1 , 5 , 0 , 5 , 2 , pos 
44 , 604 , 2 , 4 , 42 , 34 , 49 , pos 
48 , 282 , 1 , 3 , 27 , 14 , 18 , pos 
52 , 241 , 3 , 3 , 22 , 17 , 17 , pos 
44 , 95 , 1 , 3 , 10 , 5 , 8 , pos 
40 , 111 , 2 , 4 , 14 , 9 , 5 , pos 
46 , 238 , 1 , 4 , 24 , 17 , 18 , pos 
47 , 338 , 0 , 3 , 43 , 12 , 20 , pos 
51 , 185 , 1 , 2 , 14 , 10 , 15 , pos 
40 , 228 , 3 , 3 , 9 , 26 , 18 , pos 
49 , 680 , 1 , 2 , 81 , 34 , 52 , pos 
47 , 146 , 2 , 0 , 17 , 4 , 7 , pos 
42 , 290 , 1 , 3 , 21 , 24 , 8 , pos 
36 , 120 , 0 , 2 , 36 , 8 , 6 , pos 
50 , 292 , 1 , 1 , 35 , 8 , 19 , pos 
47 , 1000 , 3 , 2 , 111 , 61 , 66 , pos 
49 , 53 , 0 , 0 , 2 , 4 , 4 , pos 
43 , 91 , 1 , 0 , 12 , 6 , 3 , pos 
46 , 287 , 3 , 2 , 15 , 23 , 15 , pos 
51 , 123 , 4 , 4 , 7 , 8 , 8 , pos 
47 , 127 , 3 , 7 , 2 , 12 , 9 , pos 
53 , 190 , 2 , 2 , 26 , 10 , 6 , pos 
56 , 46 , 4 , 4 , 0 , 4 , 4 , pos 
46 , 130 , 1 , 4 , 0 , 10 , 9 , pos 
50 , 144 , 0 , 2 , 0 , 6 , 12 , pos 
45 , 132 , 3 , 1 , 10 , 9 , 9 , pos 
45 , 40 , 5 , 0 , 0 , 4 , 2 , pos 
48 , 206 , 3 , 2 , 10 , 7 , 15 , pos 
50 , 50 , 8 , 2 , 0 , 5 , 5 , pos 
51 , 347 , 0 , 2 , 35 , 16 , 14 , pos 
52 , 155 , 3 , 1 , 11 , 5 , 9 , pos 
51 , 169 , 0 , 2 , 11 , 9 , 13 , pos 
42 , 162 , 3 , 3 , 29 , 12 , 13 , pos 
53 , 113 , 1 , 3 , 11 , 6 , 5 , pos 
58 , 131 , 3 , 3 , 12 , 7 , 8 , pos 
44 , 105 , 1 , 4 , 15 , 8 , 3 , pos 
47 , 100 , 4 , 2 , 7 , 8 , 9 , pos 
52 , 185 , 2 , 2 , 9 , 10 , 12 , pos 
48 , 182 , 3 , 3 , 9 , 11 , 12 , pos 
56 , 144 , 0 , 4 , 8 , 6 , 13 , pos 
43 , 186 , 2 , 1 , 11 , 11 , 16 , pos 
58 , 101 , 0 , 0 , 7 , 3 , 5 , pos 
43 , 58 , 5 , 3 , 2 , 8 , 2 , pos 
40 , 120 , 0 , 4 , 19 , 6 , 7 , pos 
56 , 287 , 0 , 0 , 47 , 2 , 20 , pos 
53 , 165 , 1 , 3 , 10 , 7 , 11 , pos 
51 , 757 , 1 , 4 , 51 , 43 , 47 , pos 
56 , 409 , 1 , 4 , 21 , 12 , 24 , pos 
56 , 413 , 1 , 4 , 7 , 22 , 32 , pos 
55 , 525 , 2 , 4 , 15 , 31 , 31 , pos 
51 , 621 , 3 , 3 , 54 , 31 , 45 , pos 
48 , 408 , 0 , 2 , 57 , 10 , 30 , pos 
46 , 71 , 4 , 1 , 0 , 8 , 3 , pos 
55 , 170 , 1 , 2 , 8 , 9 , 12 , pos 
39 , 123 , 0 , 3 , 2 , 11 , 4 , pos 
53 , 65 , 0 , 3 , 0 , 3 , 4 , pos 
47 , 766 , 1 , 2 , 18 , 60 , 44 , pos 
53 , 201 , 2 , 2 , 11 , 18 , 9 , pos 
50 , 251 , 4 , 2 , 27 , 20 , 15 , pos 
45 , 365 , 2 , 6 , 35 , 21 , 18 , pos 
53 , 169 , 1 , 4 , 0 , 8 , 11 , pos 
47 , 161 , 2 , 2 , 16 , 10 , 7 , pos 
47 , 136 , 5 , 2 , 13 , 8 , 13 , pos 
55 , 118 , 1 , 2 , 2 , 4 , 7 , pos 
47 , 229 , 2 , 2 , 14 , 11 , 15 , pos 
52 , 144 , 0 , 2 , 16 , 7 , 9 , pos 
55 , 124 , 0 , 3 , 11 , 5 , 7 , pos 
52 , 153 , 3 , 3 , 4 , 7 , 16 , pos 
59 , 162 , 1 , 1 , 7 , 8 , 5 , pos 
50 , 201 , 2 , 5 , 13 , 14 , 11 , pos 
49 , 163 , 4 , 1 , 18 , 6 , 16 , pos 
56 , 130 , 2 , 9 , 2 , 12 , 9 , pos 
56 , 427 , 2 , 5 , 10 , 23 , 35 , pos 
52 , 138 , 5 , 6 , 14 , 9 , 8 , pos 
64 , 154 , 3 , 4 , 0 , 8 , 13 , pos 
45 , 331 , 3 , 3 , 13 , 29 , 16 , pos 
56 , 356 , 2 , 6 , 10 , 22 , 23 , pos 
53 , 71 , 2 , 7 , 1 , 4 , 2 , pos 
46 , 138 , 3 , 5 , 2 , 9 , 11 , pos 
46 , 313 , 1 , 3 , 14 , 17 , 19 , pos 
47 , 165 , 2 , 3 , 17 , 6 , 8 , pos 
64 , 121 , 1 , 1 , 1 , 2 , 8 , pos 
57 , 152 , 1 , 1 , 11 , 4 , 11 , pos 
53 , 160 , 3 , 2 , 3 , 3 , 16 , pos 
54 , 139 , 5 , 2 , 4 , 10 , 9 , pos 
46 , 157 , 0 , 3 , 20 , 4 , 11 , pos 
45 , 346 , 4 , 3 , 25 , 42 , 22 , pos 
52 , 137 , 3 , 4 , 4 , 10 , 8 , pos 
46 , 137 , 3 , 4 , 10 , 10 , 11 , pos 
55 , 124 , 0 , 3 , 7 , 6 , 7 , pos 
58 , 105 , 5 , 3 , 0 , 8 , 10 , pos 
42 , 223 , 3 , 1 , 40 , 16 , 10 , pos 
47 , 131 , 5 , 3 , 10 , 11 , 4 , pos 
50 , 234 , 1 , 5 , 10 , 12 , 10 , pos 
50 , 66 , 4 , 4 , 3 , 6 , 4 , pos 
61 , 78 , 0 , 3 , 6 , 3 , 6 , pos 
42 , 114 , 6 , 6 , 7 , 4 , 11 , pos 
42 , 671 , 3 , 4 , 66 , 81 , 30 , pos 
41 , 114 , 2 , 4 , 12 , 11 , 11 , pos 
50 , 318 , 4 , 4 , 21 , 19 , 20 , pos 
42 , 148 , 4 , 4 , 27 , 13 , 8 , pos 
52 , 75 , 5 , 8 , 5 , 8 , 5 , pos 
45 , 200 , 3 , 2 , 13 , 15 , 10 , pos 
48 , 186 , 2 , 2 , 6 , 8 , 13 , pos 
44 , 127 , 3 , 1 , 19 , 8 , 6 , pos 
49 , 91 , 6 , 2 , 3 , 6 , 5 , pos 
51 , 198 , 3 , 3 , 13 , 5 , 18 , pos 
54 , 413 , 1 , 2 , 31 , 21 , 19 , pos 
42 , 63 , 4 , 3 , 4 , 6 , 7 , pos 
54 , 131 , 0 , 4 , 3 , 3 , 11 , pos 
48 , 743 , 2 , 2 , 61 , 57 , 46 , pos 
52 , 481 , 2 , 3 , 24 , 27 , 31 , pos 
45 , 323 , 2 , 3 , 16 , 19 , 34 , pos 
50 , 165 , 2 , 1 , 9 , 7 , 15 , pos 
59 , 154 , 3 , 2 , 7 , 6 , 15 , pos 
54 , 125 , 0 , 4 , 4 , 6 , 11 , pos 
49 , 169 , 1 , 5 , 6 , 12 , 14 , pos 
51 , 154 , 1 , 2 , 12 , 6 , 13 , pos 
45 , 119 , 5 , 2 , 5 , 9 , 12 , pos 
52 , 34 , 2 , 11 , 0 , 2 , 1 , pos 
41 , 404 , 1 , 5 , 34 , 26 , 35 , pos 
51 , 891 , 3 , 3 , 42 , 70 , 45 , pos 
50 , 467 , 2 , 2 , 9 , 19 , 30 , pos 
50 , 110 , 1 , 0 , 3 , 6 , 8 , pos 
56 , 106 , 0 , 4 , 7 , 7 , 8 , pos 
53 , 233 , 0 , 3 , 7 , 13 , 12 , pos 
48 , 96 , 4 , 2 , 0 , 6 , 7 , pos 
46 , 275 , 0 , 2 , 12 , 16 , 15 , pos 
36 , 302 , 1 , 2 , 4 , 26 , 15 , pos 
47 , 202 , 1 , 4 , 3 , 12 , 24 , pos 
54 , 155 , 3 , 4 , 4 , 16 , 8 , pos 
51 , 426 , 3 , 3 , 26 , 29 , 24 , pos 
45 , 139 , 2 , 2 , 7 , 8 , 6 , pos 
51 , 129 , 0 , 0 , 12 , 5 , 10 , pos 
53 , 100 , 1 , 5 , 6 , 6 , 9 , pos 
49 , 150 , 2 , 2 , 5 , 12 , 11 , pos 
51 , 114 , 0 , 2 , 5 , 6 , 5 , pos 
55 , 190 , 2 , 2 , 5 , 16 , 7 , pos 
50 , 585 , 2 , 2 , 42 , 44 , 25 , pos 
49 , 416 , 2 , 3 , 21 , 26 , 40 , pos 
50 , 107 , 2 , 2 , 13 , 7 , 6 , pos 
52 , 159 , 6 , 1 , 2 , 8 , 13 , pos 
43 , 182 , 0 , 3 , 13 , 13 , 12 , pos 
38 , 57 , 5 , 1 , 6 , 6 , 5 , pos 
62 , 72 , 2 , 4 , 3 , 5 , 3 , pos 
57 , 57 , 0 , 3 , 0 , 4 , 2 , pos 
41 , 423 , 3 , 3 , 31 , 26 , 25 , pos 
42 , 101 , 1 , 2 , 14 , 5 , 10 , pos 
55 , 109 , 2 , 7 , 3 , 8 , 3 , pos 
42 , 171 , 5 , 1 , 5 , 15 , 11 , pos 
46 , 115 , 3 , 5 , 13 , 11 , 5 , pos 
49 , 234 , 3 , 2 , 12 , 12 , 10 , pos 
45 , 242 , 1 , 4 , 12 , 18 , 14 , pos 
49 , 287 , 3 , 4 , 19 , 23 , 16 , pos 
55 , 170 , 5 , 2 , 7 , 12 , 14 , pos 
42 , 128 , 0 , 5 , 5 , 9 , 11 , pos 
53 , 161 , 4 , 4 , 1 , 8 , 7 , pos 
50 , 410 , 2 , 3 , 31 , 40 , 25 , pos 
47 , 721 , 3 , 3 , 40 , 53 , 50 , pos 
38 , 136 , 5 , 5 , 8 , 11 , 6 , pos 
50 , 116 , 6 , 2 , 0 , 10 , 7 , pos 
47 , 127 , 6 , 4 , 7 , 10 , 6 , pos 
54 , 129 , 3 , 3 , 8 , 3 , 9 , pos 
51 , 169 , 2 , 7 , 8 , 9 , 17 , pos 
45 , 129 , 5 , 5 , 9 , 12 , 7 , pos 
53 , 261 , 1 , 1 , 23 , 12 , 14 , pos 
54 , 201 , 0 , 3 , 9 , 11 , 8 , pos 
44 , 256 , 3 , 4 , 31 , 23 , 8 , pos 
47 , 105 , 1 , 3 , 5 , 6 , 6 , pos 
48 , 315 , 3 , 4 , 12 , 23 , 30 , pos 
52 , 55 , 0 , 5 , 2 , 6 , 2 , pos 
51 , 70 , 1 , 4 , 11 , 6 , 5 , pos 
47 , 63 , 0 , 0 , 3 , 3 , 4 , pos 
50 , 67 , 1 , 0 , 10 , 5 , 3 , pos 
57 , 80 , 5 , 1 , 8 , 2 , 7 , pos 
51 , 41 , 9 , 2 , 5 , 5 , 1 , pos 
44 , 117 , 1 , 3 , 12 , 9 , 6 , pos 
60 , 198 , 0 , 1 , 8 , 5 , 12 , pos 
44 , 391 , 1 , 2 , 40 , 23 , 27 , pos 
52 , 127 , 2 , 0 , 2 , 3 , 11 , pos 
48 , 78 , 0 , 2 , 7 , 0 , 5 , pos 
57 , 70 , 7 , 0 , 0 , 5 , 3 , pos 
55 , 176 , 2 , 2 , 3 , 10 , 10 , pos 
38 , 359 , 4 , 6 , 45 , 32 , 27 , pos 
42 , 280 , 0 , 4 , 33 , 18 , 23 , pos 
48 , 206 , 2 , 2 , 6 , 9 , 11 , pos 
49 , 128 , 3 , 4 , 5 , 9 , 11 , pos 
44 , 149 , 0 , 2 , 26 , 10 , 7 , pos 
50 , 130 , 2 , 4 , 2 , 7 , 9 , pos 
48 , 89 , 2 , 2 , 3 , 4 , 5 , pos 
50 , 203 , 2 , 5 , 20 , 12 , 14 , pos 
37 , 164 , 3 , 3 , 32 , 11 , 7 , pos 
51 , 501 , 2 , 3 , 26 , 34 , 28 , pos 
46 , 249 , 2 , 6 , 20 , 26 , 15 , pos 
50 , 208 , 1 , 5 , 8 , 14 , 11 , pos 
46 , 178 , 3 , 1 , 14 , 8 , 11 , pos 
51 , 240 , 0 , 0 , 4 , 10 , 20 , pos 
34 , 84 , 5 , 4 , 12 , 11 , 3 , pos 
59 , 222 , 1 , 3 , 1 , 13 , 10 , pos 
55 , 268 , 1 , 2 , 12 , 18 , 16 , pos 
56 , 186 , 0 , 3 , 15 , 4 , 10 , pos 
55 , 43 , 4 , 4 , 0 , 4 , 6 , pos 
48 , 232 , 2 , 3 , 13 , 13 , 18 , pos 
52 , 107 , 3 , 0 , 7 , 11 , 4 , pos 
50 , 596 , 1 , 2 , 43 , 24 , 40 , pos 
47 , 291 , 4 , 3 , 23 , 25 , 20 , pos 
50 , 68 , 4 , 4 , 1 , 7 , 3 , pos 
48 , 114 , 2 , 0 , 12 , 8 , 6 , pos 
50 , 119 , 0 , 2 , 16 , 8 , 10 , pos 
57 , 101 , 1 , 0 , 0 , 3 , 3 , pos 
51 , 154 , 1 , 6 , 8 , 12 , 8 , pos 
49 , 69 , 0 , 0 , 13 , 3 , 4 , pos 
46 , 196 , 0 , 6 , 20 , 7 , 13 , pos 
52 , 290 , 4 , 3 , 12 , 15 , 22 , pos 
47 , 84 , 2 , 2 , 3 , 9 , 7 , pos 
48 , 85 , 1 , 2 , 3 , 4 , 5 , pos 
60 , 55 , 1 , 3 , 0 , 5 , 5 , pos 
55 , 133 , 3 , 4 , 3 , 7 , 10 , pos 
55 , 96 , 4 , 0 , 4 , 3 , 7 , pos 
53 , 206 , 3 , 3 , 9 , 12 , 17 , pos 
47 , 264 , 2 , 1 , 9 , 13 , 25 , pos 
44 , 256 , 3 , 5 , 6 , 23 , 17 , pos 
50 , 342 , 2 , 2 , 4 , 22 , 22 , pos 
44 , 52 , 7 , 3 , 3 , 7 , 3 , pos 
52 , 127 , 3 , 3 , 9 , 14 , 5 , pos 
43 , 123 , 0 , 0 , 25 , 3 , 6 , pos 
45 , 116 , 3 , 3 , 21 , 9 , 8 , pos 
50 , 211 , 4 , 2 , 26 , 17 , 9 , pos 
47 , 140 , 1 , 1 , 35 , 5 , 11 , pos 
48 , 158 , 3 , 2 , 15 , 10 , 16 , pos 
53 , 375 , 1 , 3 , 28 , 27 , 24 , pos 
48 , 273 , 2 , 2 , 26 , 16 , 17 , pos 
47 , 478 , 1 , 2 , 56 , 15 , 44 , pos 
47 , 485 , 3 , 2 , 76 , 34 , 17 , pos 
45 , 280 , 2 , 4 , 27 , 20 , 13 , pos 
56 , 137 , 5 , 1 , 12 , 10 , 6 , pos 
41 , 133 , 3 , 5 , 13 , 14 , 12 , pos 
52 , 172 , 0 , 2 , 14 , 7 , 10 , pos 
49 , 756 , 2 , 6 , 74 , 43 , 55 , pos 
55 , 60 , 0 , 3 , 0 , 3 , 4 , pos 
43 , 53 , 1 , 5 , 2 , 4 , 3 , pos 
52 , 91 , 3 , 2 , 6 , 7 , 3 , pos 
44 , 63 , 3 , 0 , 9 , 4 , 4 , pos 
51 , 52 , 7 , 3 , 5 , 4 , 4 , pos 
49 , 152 , 3 , 1 , 4 , 10 , 9 , pos 
37 , 64 , 0 , 4 , 3 , 7 , 3 , pos 
43 , 115 , 1 , 6 , 4 , 8 , 10 , pos 
56 , 185 , 1 , 4 , 4 , 12 , 12 , pos 
52 , 554 , 2 , 4 , 17 , 31 , 52 , pos 
63 , 138 , 0 , 2 , 3 , 7 , 6 , pos 
49 , 124 , 1 , 3 , 4 , 5 , 6 , pos 
39 , 167 , 3 , 2 , 14 , 23 , 6 , pos 
49 , 137 , 5 , 2 , 12 , 14 , 6 , pos 
64 , 68 , 0 , 2 , 6 , 3 , 1 , pos 
42 , 117 , 4 , 1 , 18 , 9 , 6 , pos 
53 , 232 , 3 , 3 , 6 , 22 , 19 , pos 
55 , 97 , 3 , 1 , 2 , 5 , 5 , pos 
59 , 167 , 1 , 3 , 5 , 8 , 8 , pos 
49 , 271 , 3 , 2 , 35 , 14 , 20 , pos 
55 , 133 , 2 , 4 , 4 , 6 , 15 , pos 
42 , 91 , 6 , 1 , 3 , 9 , 5 , pos 
52 , 125 , 4 , 2 , 4 , 6 , 6 , pos 
50 , 126 , 1 , 7 , 5 , 8 , 8 , pos 
44 , 125 , 8 , 3 , 2 , 9 , 9 , pos 
54 , 146 , 1 , 0 , 3 , 7 , 10 , pos 
46 , 153 , 2 , 2 , 8 , 13 , 8 , pos 
46 , 173 , 2 , 4 , 22 , 12 , 9 , pos 
48 , 310 , 2 , 5 , 11 , 19 , 22 , pos 
47 , 125 , 4 , 1 , 0 , 10 , 9 , pos 
45 , 144 , 0 , 2 , 7 , 11 , 16 , pos 
46 , 90 , 1 , 3 , 7 , 7 , 6 , pos 
42 , 77 , 10 , 3 , 12 , 6 , 6 , pos 
60 , 134 , 3 , 2 , 3 , 8 , 9 , pos 
55 , 156 , 3 , 1 , 1 , 12 , 7 , pos 
47 , 144 , 2 , 2 , 1 , 8 , 11 , pos 
62 , 146 , 2 , 4 , 4 , 3 , 14 , pos 
49 , 238 , 2 , 2 , 15 , 17 , 15 , pos 
59 , 79 , 3 , 1 , 2 , 3 , 4 , pos 
43 , 116 , 5 , 6 , 5 , 14 , 4 , pos 
45 , 148 , 4 , 6 , 1 , 16 , 8 , pos 
44 , 109 , 5 , 7 , 8 , 10 , 8 , pos 
39 , 61 , 3 , 3 , 11 , 5 , 6 , pos 
41 , 98 , 9 , 5 , 8 , 15 , 4 , pos 
49 , 134 , 2 , 0 , 10 , 10 , 4 , pos 
46 , 325 , 3 , 2 , 22 , 14 , 32 , pos 
48 , 58 , 0 , 3 , 3 , 6 , 4 , pos 
48 , 319 , 2 , 3 , 26 , 16 , 33 , pos 
45 , 46 , 2 , 2 , 0 , 4 , 4 , pos 
49 , 168 , 3 , 3 , 9 , 9 , 13 , pos 
47 , 48 , 4 , 4 , 0 , 4 , 1 , pos 
46 , 32 , 0 , 3 , 0 , 2 , 3 , pos 
34 , 127 , 4 , 6 , 11 , 14 , 8 , pos 
36 , 116 , 5 , 2 , 12 , 9 , 11 , pos 
53 , 203 , 2 , 7 , 1 , 13 , 15 , pos 
45 , 262 , 1 , 4 , 10 , 15 , 16 , pos 
54 , 122 , 2 , 9 , 2 , 10 , 7 , pos 
46 , 320 , 3 , 2 , 9 , 22 , 27 , pos 
49 , 147 , 2 , 4 , 8 , 10 , 8 , pos 
50 , 314 , 1 , 1 , 6 , 5 , 27 , pos 
53 , 92 , 4 , 3 , 3 , 4 , 6 , pos 
41 , 107 , 3 , 6 , 1 , 11 , 4 , pos 
49 , 150 , 1 , 4 , 5 , 4 , 18 , pos 
47 , 282 , 3 , 2 , 15 , 23 , 16 , pos 
47 , 165 , 5 , 4 , 3 , 20 , 10 , pos 
45 , 129 , 2 , 3 , 10 , 16 , 3 , pos 
46 , 368 , 3 , 5 , 13 , 25 , 31 , pos 
50 , 122 , 4 , 1 , 7 , 8 , 11 , pos 
36 , 305 , 2 , 4 , 48 , 22 , 21 , pos 
59 , 146 , 2 , 2 , 6 , 4 , 7 , pos 
50 , 984 , 2 , 4 , 80 , 50 , 68 , pos 
51 , 140 , 1 , 5 , 1 , 8 , 8 , pos 
50 , 172 , 2 , 4 , 14 , 10 , 12 , pos 
47 , 138 , 3 , 2 , 15 , 12 , 5 , pos 
44 , 156 , 1 , 4 , 8 , 13 , 8 , pos 
43 , 370 , 2 , 4 , 18 , 36 , 13 , pos 
51 , 47 , 2 , 2 , 6 , 1 , 1 , pos 
48 , 84 , 5 , 2 , 5 , 8 , 5 , pos 
58 , 300 , 3 , 3 , 11 , 18 , 19 , pos 
60 , 184 , 1 , 5 , 6 , 15 , 5 , pos 
